frequencies,t_spec,wind3d_spec,wind2d_spec,t_spec_smooth,wind3d_spec_smooth,wind2d_spec_smooth
0.00018516803999629665,15.962491113569817,34.358763520161126,30.340529403315713,15.962491113569817,34.358763520161126,30.340529403315713
0.0003703360799925933,417.842119866051,137.868518989298,129.10654800967242,216.9023054898104,86.11364125472956,79.72353870649407
0.00055550411998889,342.19233924724927,1764.6203814820906,1680.2630828484587,258.6656500756233,645.6158879971832,613.2367200871489
0.0007406721599851866,94.27583789813295,423.0732224925534,399.1331864335733,217.56819703125075,589.9802216210257,559.710836673755
0.0009258401999814832,133.95878797025918,1269.4525899030507,1291.5350860028389,200.84631521905243,725.8746952774306,706.0756865395717
0.00111100823997778,365.4172967148126,827.0083619482449,853.8324747972548,228.27481213501247,742.7303063892331,730.7018179158523
0.0012961762799740765,53.57481095072024,2485.583009214029,2483.6194653893044,203.31766910868504,991.7092639356324,981.1186246977741
0.0014813443199703732,132.50098797093042,2538.311571096883,2516.654952457307,194.46558396646566,1185.0345523307888,1173.0606656677155
0.00166651235996667,102.92974688524448,432.5416141737592,463.6933950225671,184.2949354018855,1101.4242258688964,1094.2420800404768
0.0018516803999629665,539.4463015276564,2012.4046879688572,1998.0422815654383,219.8100720144626,1192.5222720788927,1184.622100192973
0.002036848439959263,167.14298219670025,3551.3346794751214,3620.9827941731496,219.8100720144626,1192.5222720788927,1184.622100192973
0.00222201647995556,28.165237739230896,613.9144678220435,604.0112654075903,234.9281211227757,1544.2198636743888,1543.6863266699563
0.0024071845199518565,475.74226484633493,1022.1029097061182,964.9050901058471,195.96043291009366,1591.8244585576633,1591.1767984097482
0.002592352559948153,335.52451086735266,574.4533123471284,623.1945009793742,209.31542547000222,1517.5727113800663,1519.6409991354872
0.00277752059994445,192.8084403303406,1324.6642070055977,1391.702335473947,233.4402927669242,1532.7107203655237,1542.0471305900671
0.0029626886399407464,741.5084531260545,2201.081468762622,2235.6268839289482,239.32525800293234,1538.2318820757785,1552.063855537178
0.003147856679937043,624.7447323005078,576.3288195452002,515.4131582910081,276.93437364405656,1675.639192757216,1690.2432964503473
0.00333302471993334,575.0611239723416,832.974194860671,825.0969201752795,334.05136577903534,1484.7137737903333,1493.4226657405175
0.0035181927599296364,159.8113710100636,247.027444953087,242.00430914486103,378.30737937917644,1314.180036166712,1324.266862512315
0.003703360799925933,73.05765013584377,736.2817934486444,727.2045766398472,383.99554179165835,1295.6286192446446,1302.097953924544
0.00388852883992223,238.4547977743801,1851.1434469993267,1948.5090387042667,337.3566766524771,1168.0163297926233,1175.0141834319852
0.004073696879918526,1241.9008754449414,1185.9158431239623,1136.2803691246297,344.48785821024507,997.997206545044,1007.7668078850969
0.004258864919914823,1022.3065380716542,57.30578708804546,64.95487472868895,465.86142198081615,1055.1973440752358,1060.993718256801
0.00444403295991112,101.4188842961238,3179.159934187037,3305.334574241557,520.517849303348,958.7176318134285,970.998696719085
0.004629200999907416,254.8523472350208,1001.2982139244644,977.9311023046419,497.1072866462252,1219.1882939974196,1239.2127040453033
0.004814369039903713,123.60694971639086,1344.5782346727951,1409.383456945867,503.31167733669315,1186.851694689306,1197.8355807283729
0.004999537079900009,145.33610595306527,2269.8199219005355,2316.7460995800197,441.5215269957268,1101.2013712803234,1115.2112380300646
0.005184705119896306,667.4743716496658,3521.746302510353,3401.072799311904,393.58066436098255,1270.550481515857,1295.3445321589659
0.005369873159892603,108.00449816069174,4387.158421549478,4250.521955919904,402.821989128715,1539.427692280825,1552.942120072628
0.0055550411998889,422.4290024604388,761.4777995113085,815.8392772846462,397.6413018437778,1953.4407899404644,1953.7938847501325
0.005740209239885196,147.53442381283992,1119.3445120459414,1084.9719852292922,432.57843707623726,1955.9603905467302,1962.6573548146123
