datetime,t,wind3d,wind2d,t_det,wind3d_det,wind2d_det,t_tap,wind3d_tap,wind2d_tap
2023-08-12 12:22:48.500,31.01,0.18627936010197158,0.11045361017187261,0.20126304085082225,-0.5745060384621147,-0.5619285912579649,0.20126304085082225,-0.5745060384621147,-0.5619285912579649
2023-08-12 12:22:49.000,31.27,0.27910571473905726,0.2469817807045694,0.4612060536007263,-0.4816260512372908,-0.4253491193510766,0.4612060536007263,-0.4816260512372908,-0.4253491193510766
2023-08-12 12:22:49.500,31.41,0.48795491595023405,0.4609772228646443,0.6011490663506365,-0.27272321743837585,-0.21130237581681005,0.6011490663506365,-0.27272321743837585,-0.21130237581681005
2023-08-12 12:22:50.000,31.72,0.4607602413403309,0.44204072210600687,0.9110920791005448,-0.29986425946054074,-0.23018757520125588,0.9110920791005448,-0.29986425946054074,-0.23018757520125588
2023-08-12 12:22:50.500,31.35,0.38288379438153297,0.32649655434629016,0.5410350918504534,-0.3776870738316005,-0.34568044158678096,0.5410350918504534,-0.3776870738316005,-0.34568044158678096
2023-08-12 12:22:51.000,31.18,0.4301162633521314,0.4205948168962618,0.3709781046003613,-0.3304009722732639,-0.25153087766261767,0.3709781046003613,-0.3304009722732639,-0.25153087766261767
2023-08-12 12:22:51.500,31.01,0.5345091205957107,0.51,0.20092111735026918,-0.22595448244194638,-0.16207439318468786,0.20092111735026918,-0.22595448244194638,-0.16207439318468786
2023-08-12 12:22:52.000,30.05,0.8932524839036273,0.7829431652425354,-0.7591358698998221,0.13284251345370846,0.11092007343203913,-0.7591358698998221,0.13284251345370846,0.11092007343203913
2023-08-12 12:22:52.500,30.57,0.8857200460642177,0.8000624975587844,-0.2391928571499129,0.12536370820203702,0.12809070712247972,-0.2391928571499129,0.12536370820203702,0.12809070712247972
2023-08-12 12:22:53.000,30.49,0.6838128398911504,0.6403124237432849,-0.3192498444000087,-0.07648986538329205,-0.031608065318828205,-0.3192498444000087,-0.07648986538329205,-0.031608065318828205
2023-08-12 12:22:53.500,30.75,0.7438413809408562,0.7040596565632773,-0.059306831650097536,-0.016407691745848108,0.032190468875355815,-0.059306831650097536,-0.016407691745848108,0.032190468875355815
2023-08-12 12:22:54.000,31.32,0.44564559910314383,0.4455333881989093,0.5106361810998088,-0.3145498409958223,-0.22628449811482054,0.5106361810998088,-0.3145498409958223,-0.22628449811482054
2023-08-12 12:22:54.500,30.88,0.16186414056238646,0.12727922061357855,0.07057919384971711,-0.5982776669488414,-0.5444873643259597,0.07057919384971711,-0.5982776669488414,-0.5444873643259597
2023-08-12 12:22:55.000,30.36,0.31320919526731655,0.31064449134018135,-0.44947779340037286,-0.4468789796561731,-0.36107079222516525,-0.44947779340037286,-0.4468789796561731,-0.36107079222516525
2023-08-12 12:22:55.500,30.54,0.15556349186104046,0.04123105625617661,-0.2695347806504671,-0.6044710504747111,-0.6304329259349783,-0.2695347806504671,-0.6044710504747111,-0.6304329259349783
2023-08-12 12:22:56.000,30.57,0.16248076809271922,0.161245154965971,-0.23959176790055636,-0.5975001416552941,-0.5103675258509923,-0.23959176790055636,-0.5975001416552941,-0.5103675258509923
