Date;Time;Module Address;Module Command;Value1;Value2;Value3;Value4
2023-07-11;05:06:45;1;0;48;2041;80132;1005911
2023-07-11;05:06:45;1;2;34;2052;76481;11
2023-07-11;05:06:45;1;1;49;1240;510307701;134353533
2023-07-11;05:06:46;1;0;48;2040;79854;1006001
2023-07-11;05:06:46;1;2;34;2054;76420;11
2023-07-11;05:06:46;1;1;49;1240;510307726;134353515
2023-07-11;05:06:47;1;0;48;2041;79764;1005973
2023-07-11;05:06:47;1;2;34;2060;76397;11
2023-07-11;05:06:47;1;1;49;1240;510307752;134353494
2023-07-11;05:06:48;1;0;48;2041;80030;1005938
2023-07-11;05:06:48;1;2;34;2064;76366;11
2023-07-11;05:06:48;1;1;49;1241;510307774;134353478
2023-07-11;05:06:49;1;0;48;2040;79794;1005902
2023-07-11;05:06:49;1;2;34;2065;76290;11
2023-07-11;05:06:49;1;1;49;1246;510307721;134353544
2023-07-11;05:06:50;1;101;2023-07-11;05:06:50
2023-07-11;05:06:50;1;0;48;2041;79835;1005920
2023-07-11;05:06:50;1;2;34;2064;76229;11
2023-07-11;05:06:50;1;1;49;1250;510307687;134353588
2023-07-11;05:06:51;1;0;48;2040;80060;1005929
2023-07-11;05:06:51;1;2;34;2061;76176;11
2023-07-11;05:06:52;1;0;48;2040;79925;1005947
2023-07-11;05:06:52;1;2;34;2056;76153;11
2023-07-11;05:06:52;1;1;49;1257;510307641;134353653
2023-07-11;05:06:53;1;0;48;2040;80030;1005875
2023-07-11;05:06:53;1;2;34;2055;76099;11
2023-07-11;05:06:53;1;1;49;1260;510307622;134353680
2023-07-11;05:06:54;1;0;48;2040;79907;1005956
2023-07-11;05:06:54;1;2;34;2055;76099;11
2023-07-11;05:06:54;1;1;49;1262;510307611;134353698
2023-07-11;05:06:55;1;0;48;2040;80060;1005956
2023-07-11;05:06:55;1;2;34;2056;76099;11
2023-07-11;05:06:55;1;1;49;1264;510307601;134353713
2023-07-11;05:06:56;1;0;48;2041;79968;1005965
2023-07-11;05:06:56;1;2;34;2057;76099;11
2023-07-11;05:06:56;1;1;49;1265;510307593;134353725
2023-07-11;05:06:57;1;0;48;2039;79750;1005938
2023-07-11;05:06:57;1;2;34;2054;76069;30658
2023-07-11;05:06:58;1;0;48;2039;79708;1005938
2023-07-11;05:06:58;1;2;34;2050;76031;11
2023-07-11;05:06:58;1;1;49;1267;510307588;134353732
2023-07-11;05:06:59;1;0;48;2038;79881;1005939
2023-07-11;05:06:59;1;2;34;2047;76008;11
2023-07-11;05:06:59;1;1;49;1267;510307586;134353728
2023-07-11;05:07:00;1;101;2023-07-11;05:07:00
2023-07-11;05:07:00;1;0;48;2035;79702;1006002
2023-07-11;05:07:00;1;2;34;2042;76008;42732
2023-07-11;05:07:01;1;0;48;2034;79915;1005931
2023-07-11;05:07:01;1;2;34;2038;76008;11
2023-07-11;05:07:01;1;1;49;1266;510307585;134353708
2023-07-11;05:07:02;1;0;48;2032;79995;1005985
2023-07-11;05:07:02;1;2;34;2034;76061;11
2023-07-11;05:07:03;1;0;48;2031;79839;1005986
2023-07-11;05:07:03;1;2;34;2029;76046;11
2023-07-11;05:07:03;1;1;49;1265;510307592;134353672
2023-07-11;05:07:04;1;0;48;2030;79938;1005888
2023-07-11;05:07:04;1;2;34;2022;76046;11
2023-07-11;05:07:04;1;1;49;1266;510307596;134353657
2023-07-11;05:07:05;1;0;48;2028;79996;1005960
2023-07-11;05:07:05;1;2;34;2018;76046;45
2023-07-11;05:07:05;1;1;49;1266;510307600;134353638
2023-07-11;05:07:06;1;0;48;2027;79668;1005889
2023-07-11;05:07:06;1;2;34;2011;76099;11
2023-07-11;05:07:06;1;1;49;1265;510307609;134353611
2023-07-11;05:07:07;1;0;48;2025;79624;1005962
2023-07-11;05:07:07;1;2;34;2006;76206;11
2023-07-11;05:07:07;1;1;49;1263;510307619;134353581
